date,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
2015-10-05,125194.87,2122.805123,125194.87,2122.805123,0.0,0.0,0.0,12.7,34.4,22.0,0.0,N,N
2015-10-06,127225.245,1974.23527,127225.245,1974.23527,0.0,0.0,0.0,15.5,35.8,18.9,0.0,Y,N
2015-10-07,117282.765,1721.056269,117282.765,1721.056269,0.0,0.0,0.0,11.8,16.2,23.6,0.0,Y,N
2015-10-08,122121.325,1968.59931,122121.325,1968.59931,0.0,0.0,0.0,7.6,18.6,23.3,0.0,Y,N
2015-10-09,126989.905,2255.879131,126989.905,2255.879131,0.0,0.0,0.0,10.9,29.9,22.0,0.0,Y,N
2015-10-10,112604.825,1895.729044,112604.825,1895.729044,0.0,0.0,0.0,17.5,29.2,11.9,0.0,Y,N
2015-10-11,105376.335,1628.806106,105376.335,1628.806106,0.0,0.0,0.0,16.9,19.2,19.6,0.4,Y,N
2015-10-12,120916.215,1980.181889,120916.215,1980.181889,0.0,0.0,0.0,11.3,16.1,13.4,0.6,Y,N
2015-10-13,122830.38,2260.405216,122830.38,2260.405216,0.0,0.0,0.0,7.9,17.6,24.3,0.4,Y,N
2015-10-14,126919.195,2481.840588,126919.195,2481.840588,0.0,0.0,0.0,11.2,28.6,24.4,0.0,Y,N
2015-10-15,130260.37,2127.976695,130260.37,2127.976695,0.0,0.0,0.0,14.4,34.0,22.2,0.0,Y,N
2015-10-16,123985.97,2386.023535,123985.97,2386.023535,0.0,0.0,0.0,17.0,23.8,8.4,0.0,Y,N
2015-10-17,104916.345,1616.32154,104916.345,1616.32154,0.0,0.0,0.0,11.5,20.5,20.4,0.0,Y,N
2015-10-18,100812.04,1586.213657,100812.04,1586.213657,0.0,0.0,0.0,12.6,17.7,24.2,0.0,Y,N
2015-10-19,120795.0,2370.026539,120795.0,2370.026539,0.0,0.0,0.0,8.3,26.7,25.8,0.0,Y,N
2015-10-20,126655.49,2360.341385,126655.49,2360.341385,0.0,0.0,0.0,12.9,31.8,14.4,0.0,Y,N
2015-10-23,120420.7,2623.814279,120420.7,2623.814279,0.0,0.0,0.0,11.8,16.4,21.0,0.0,Y,N
2015-10-24,106813.03,1753.501071,106813.03,1753.501071,0.0,0.0,0.0,9.2,19.5,25.1,0.0,Y,N
2015-10-25,102279.745,951.3713585,102279.745,951.3713585,0.0,0.0,0.0,10.2,31.3,20.1,0.0,Y,N
2015-10-26,115297.34,1601.337182,115297.34,1601.337182,0.0,0.0,0.0,14.0,15.9,14.5,0.2,Y,N
2015-10-27,116619.57,1706.512397,116619.57,1706.512397,0.0,0.0,0.0,10.4,23.3,28.1,0.2,Y,N
2015-10-28,122887.41,2152.317226,122887.41,2152.317226,0.0,0.0,0.0,10.1,26.8,27.6,0.0,Y,N
2015-10-29,124222.935,3394.577388,124222.935,3394.577388,0.0,0.0,0.0,13.7,26.1,26.8,0.0,Y,N
2015-10-30,121256.97,1954.141228,121256.97,1954.141228,0.0,0.0,0.0,12.6,27.4,22.6,0.0,Y,N
2015-10-31,106353.44,1000.874817,106353.44,1000.874817,0.0,0.0,0.0,15.7,25.9,13.5,1.0,Y,N
2015-11-02,113791.75,1362.722233,113791.75,1362.722233,0.0,0.0,0.0,14.5,16.0,8.2,0.0,Y,N
2015-11-03,101793.035,771.1834119,101793.035,771.1834119,0.0,0.0,0.0,8.0,17.9,25.4,0.2,Y,Y
2015-11-04,120177.945,1592.573875,120177.945,1592.573875,0.0,0.0,0.0,10.9,27.2,19.6,0.0,Y,N
2015-11-07,104269.79,995.3115085,104269.79,995.3115085,0.0,0.0,0.0,11.9,16.8,25.2,1.2,Y,N
2015-11-08,103793.085,1149.06428,103793.085,1149.06428,0.0,0.0,0.0,8.5,24.8,25.1,0.0,Y,N
2015-11-09,127234.72,1909.434968,127234.72,1909.434968,0.0,0.0,0.0,13.6,33.1,26.4,0.0,Y,N
2015-11-10,121617.28,1746.693656,121617.28,1746.693656,0.0,0.0,0.0,15.2,16.4,5.3,0.0,Y,N
2015-11-11,121566.645,1918.656937,121566.645,1918.656937,0.0,0.0,0.0,11.5,20.1,16.0,2.0,Y,N
2015-11-12,123775.16,2096.292043,123775.16,2096.292043,0.0,0.0,0.0,13.7,21.2,19.2,0.0,Y,N
2015-11-13,117078.585,1787.874075,117078.585,1787.874075,0.0,0.0,0.0,13.5,18.2,26.1,0.4,Y,N
2015-11-14,103646.635,1828.064326,103646.635,1828.064326,0.0,0.0,0.0,12.1,18.3,27.5,0.2,Y,N
2015-11-15,99761.81,1541.395931,99761.81,1541.395931,0.0,0.0,0.0,13.0,18.5,27.6,0.2,Y,N
2015-11-16,124557.225,2131.268048,124557.225,2131.268048,0.0,0.0,0.0,11.4,26.3,29.4,0.2,Y,N
2015-11-17,131442.2,1962.257089,131442.2,1962.257089,0.0,0.0,0.0,15.7,33.3,24.0,0.0,Y,N
2015-11-18,132353.755,3305.252579,132353.755,3305.252579,0.0,0.0,0.0,14.7,29.5,29.2,0.0,Y,N
2015-11-19,138118.705,4264.509031,138118.705,4264.509031,0.0,0.0,0.0,15.6,31.5,20.6,0.0,Y,N
2015-11-20,123412.685,2071.303329,123412.685,2071.303329,0.0,0.0,0.0,15.4,19.1,6.4,0.4,Y,N
2015-11-22,98621.62,1761.881215,98621.62,1761.881215,0.0,0.0,0.0,13.5,20.0,27.3,0.0,Y,N
2015-11-23,114406.825,2253.357035,114406.825,2253.357035,0.0,0.0,0.0,13.8,20.7,27.3,0.0,Y,N
2015-11-24,118894.305,2642.967726,118894.305,2642.967726,0.0,0.0,0.0,13.6,24.5,30.0,0.0,Y,N
2015-11-25,124728.875,3305.895088,124728.875,3305.895088,0.0,0.0,0.0,13.5,33.3,9.3,0.0,Y,N
2015-11-27,117492.82,2198.765731,117492.82,2198.765731,0.0,0.0,0.0,9.0,18.2,16.8,0.4,Y,N
2015-11-28,105011.195,2360.003216,105011.195,2360.003216,0.0,0.0,0.0,12.0,20.1,27.1,0.0,Y,N
2015-11-29,102162.53,2130.93529,102162.53,2130.93529,0.0,0.0,0.0,12.6,20.3,23.4,0.0,Y,N
2015-11-30,122452.415,2482.593383,122452.415,2482.593383,0.0,0.0,0.0,10.0,32.2,26.6,0.0,Y,N
2015-12-02,115230.125,2041.035609,115230.125,2041.035609,0.0,0.0,0.0,9.2,17.5,32.4,0.0,Y,N
2015-12-03,121699.425,2360.959893,121699.425,2360.959893,0.0,0.0,0.0,12.2,21.3,30.1,0.0,Y,N
2015-12-04,129148.52,3624.101209,129148.52,3624.101209,0.0,0.0,0.0,11.3,30.8,32.2,0.0,Y,N
2015-12-06,112025.29,2003.860456,112025.29,2003.860456,0.0,0.0,0.0,15.3,29.8,13.5,0.0,Y,N
2015-12-07,129059.645,2907.014807,129059.645,2907.014807,0.0,0.0,0.0,18.1,27.3,8.7,0.0,Y,N
2015-12-08,136800.91,3133.890417,136800.91,3133.890417,0.0,0.0,0.0,20.3,35.4,19.8,0.8,Y,N
2015-12-09,125965.02,2709.174702,125965.02,2709.174702,0.0,0.0,0.0,15.4,24.6,27.0,0.0,Y,N
2015-12-10,125807.495,2767.403565,125807.495,2767.403565,0.0,0.0,0.0,13.1,26.0,32.0,0.0,Y,N
2015-12-11,116597.81,1744.136437,116597.81,1744.136437,0.0,0.0,0.0,14.2,19.2,13.0,0.0,Y,N
2015-12-12,106139.41,1859.763649,106139.41,1859.763649,0.0,0.0,0.0,10.1,18.3,27.9,2.0,Y,N
2015-12-13,105218.515,2195.513006,105218.515,2195.513006,0.0,0.0,0.0,10.3,28.3,28.6,0.0,Y,N
2015-12-14,125784.96,2818.704274,125784.96,2818.704274,0.0,0.0,0.0,11.9,22.7,31.6,0.0,Y,N
2015-12-15,129077.41,2813.965419,129077.41,2813.965419,0.0,0.0,0.0,14.4,24.6,30.3,0.0,Y,N
2015-12-16,135930.08,4283.843262,135930.08,4283.843262,0.0,0.0,0.0,15.6,27.5,32.5,0.0,Y,N
2015-12-18,158052.89,4422.554726,158052.89,4422.554726,0.0,0.0,0.0,19.4,35.4,31.2,0.0,N,N
2015-12-22,119477.515,2044.330143,119477.515,2044.330143,0.0,0.0,0.0,12.0,22.8,32.9,0.0,N,N
2015-12-23,126553.115,2131.858888,126553.115,2131.858888,0.0,0.0,0.0,15.1,26.0,32.4,0.0,N,N
2015-12-24,134583.25,2768.071449,134583.25,2768.071449,0.0,0.0,0.0,16.7,34.6,32.8,0.4,N,N
2015-12-28,100048.44,1094.712999,100048.44,1094.712999,0.0,0.0,0.0,12.8,20.8,33.2,0.0,N,Y
2015-12-29,111647.54,1488.757785,111647.54,1488.757785,0.0,0.0,0.0,12.4,23.9,33.0,0.0,N,N
2015-12-30,128552.135,2387.24987,128552.135,2387.24987,0.0,0.0,0.0,13.9,34.7,32.8,0.0,N,N
2016-01-01,116040.925,1771.782368,116040.925,1771.782368,0.0,0.0,0.0,19.8,24.2,22.0,0.0,N,Y
2016-01-02,99622.64,1192.596725,99622.64,1192.596725,0.0,0.0,0.0,17.1,27.6,25.1,0.0,N,N
2016-01-03,97656.445,1083.70161,97656.445,1083.70161,0.0,0.0,0.0,17.5,27.1,25.7,0.0,N,N
2016-01-04,110932.505,1385.906314,110932.505,1385.906314,0.0,0.0,0.0,16.3,26.0,15.3,0.0,N,N
2016-01-05,117873.58,1629.589196,117873.58,1629.589196,0.0,0.0,0.0,17.1,25.7,25.8,0.0,N,N
2016-01-06,115064.265,1731.615029,115064.265,1731.615029,0.0,0.0,0.0,17.3,25.7,18.1,0.0,N,N
2016-01-07,112392.695,1876.222918,112392.695,1876.222918,0.0,0.0,0.0,16.3,21.3,30.4,0.0,N,N
2016-01-08,111879.54,2009.297866,111879.54,2009.297866,0.0,0.0,0.0,16.2,20.6,25.4,0.0,N,N
2016-01-09,105482.695,2287.076732,105482.695,2287.076732,0.0,0.0,0.0,16.8,21.4,21.3,0.0,N,N
2016-01-10,113049.145,2422.814,113049.145,2422.814,0.0,0.0,0.0,15.7,31.5,31.3,0.0,N,N
2016-01-11,141133.085,4799.68401,141133.085,4799.68401,0.0,0.0,0.0,17.2,36.4,15.8,0.0,N,N
2016-01-12,135006.11,3406.552439,135006.11,3406.552439,0.0,0.0,0.0,17.1,24.8,29.1,0.8,N,N
2016-01-15,113244.79,1645.2066,113244.79,1645.2066,0.0,0.0,0.0,13.6,19.2,19.7,1.0,N,N
2016-01-16,103046.17,1289.575622,103046.17,1289.575622,0.0,0.0,0.0,11.9,22.3,32.6,0.0,N,N
2016-01-17,114097.07,1587.978179,114097.07,1587.978179,0.0,0.0,0.0,14.9,32.7,31.5,0.0,N,N
2016-01-18,147817.585,2364.507731,147817.585,2364.507731,0.0,0.0,0.0,18.6,35.3,30.4,0.0,N,N
2016-01-19,148612.37,2683.079733,148612.37,2683.079733,0.0,0.0,0.0,17.9,30.9,27.2,0.0,N,N
2016-01-20,142471.51,2903.272721,142471.51,2903.272721,0.0,0.0,0.0,19.3,29.1,18.6,1.0,N,N
2016-01-21,139450.615,3021.455777,139450.615,3021.455777,0.0,0.0,0.0,19.0,26.7,14.9,0.8,N,N
2016-01-22,129135.185,2306.136304,129135.185,2306.136304,0.0,0.0,0.0,17.5,22.8,6.5,1.6,N,N
2016-01-25,112649.6,1503.186265,112649.6,1503.186265,0.0,0.0,0.0,16.7,20.9,25.7,0.4,N,N
2016-01-26,110152.815,1376.821519,110152.815,1376.821519,0.0,0.0,0.0,16.5,29.4,28.7,0.0,N,Y
2016-01-27,133718.035,1784.429,133718.035,1784.429,0.0,0.0,0.0,19.3,29.5,22.2,0.0,N,N
2016-01-30,107579.345,1298.939136,107579.345,1298.939136,0.0,0.0,0.0,12.3,22.4,24.0,1.2,Y,N
2016-02-01,121942.895,1720.64012,121942.895,1720.64012,0.0,0.0,0.0,12.5,23.6,29.4,0.0,Y,N
2016-02-02,133989.155,1941.355256,133989.155,1941.355256,0.0,0.0,0.0,15.4,31.5,25.5,0.0,Y,N
2016-02-03,122594.475,1518.408115,122594.475,1518.408115,0.0,0.0,0.0,18.1,21.0,11.0,0.6,Y,N
2016-02-06,123737.01,1564.625387,123737.01,1564.625387,0.0,0.0,0.0,16.5,32.6,28.8,0.0,Y,N
2016-02-07,124436.81,1824.35534,124436.81,1824.35534,0.0,0.0,0.0,19.1,27.7,28.5,0.0,Y,N
2016-02-08,129327.225,1847.001611,129327.225,1847.001611,0.0,0.0,0.0,19.2,22.9,23.3,0.0,Y,N
2016-02-09,131271.265,2108.298164,131271.265,2108.298164,0.0,0.0,0.0,17.4,22.7,27.7,0.0,Y,N
2016-02-10,132265.005,2253.755057,132265.005,2253.755057,0.0,0.0,0.0,17.4,23.3,25.3,0.0,Y,N
2016-02-11,131003.79,1873.219689,131003.79,1873.219689,0.0,0.0,0.0,18.0,23.8,27.6,0.0,Y,N
2016-02-12,133845.52,2212.933663,133845.52,2212.933663,0.0,0.0,0.0,16.7,24.9,27.9,0.0,Y,N
2016-02-13,120839.995,1755.644247,120839.995,1755.644247,0.0,0.0,0.0,17.7,30.3,23.4,0.0,Y,N
2016-02-14,104364.735,1430.778179,104364.735,1430.778179,0.0,0.0,0.0,16.4,24.5,22.9,0.0,Y,N
2016-02-15,120863.325,1773.655982,120863.325,1773.655982,0.0,0.0,0.0,14.0,26.1,25.4,0.0,Y,N
2016-02-17,119481.79,1770.520881,119481.79,1770.520881,0.0,0.0,0.0,12.7,21.1,16.2,0.6,Y,N
2016-02-18,125964.185,2582.112719,125964.185,2582.112719,0.0,0.0,0.0,15.5,22.6,20.6,1.2,Y,N
2016-02-19,122991.66,2380.061029,122991.66,2380.061029,0.0,0.0,0.0,15.8,22.0,11.2,0.2,Y,N
2016-02-20,105911.71,1432.80744,105911.71,1432.80744,0.0,0.0,0.0,15.8,20.8,23.8,0.0,Y,N
2016-02-22,130527.325,3011.114207,130527.325,3011.114207,0.0,0.0,0.0,15.6,29.5,8.4,0.0,Y,N
2016-02-24,152419.415,3934.950926,152419.415,3934.950926,0.0,0.0,0.0,22.4,25.6,15.8,0.0,Y,N
2016-02-25,138064.855,2363.278237,138064.855,2363.278237,0.0,0.0,0.0,19.6,26.4,13.8,0.4,Y,N
2016-02-26,122575.935,1936.54701,122575.935,1936.54701,0.0,0.0,0.0,15.5,23.5,19.3,0.0,Y,N
2016-02-27,110545.84,1748.797785,110545.84,1748.797785,0.0,0.0,0.0,17.7,22.2,17.7,0.0,Y,N
2016-02-28,105781.985,1655.803173,105781.985,1655.803173,0.0,0.0,0.0,17.7,22.7,21.5,0.0,Y,N
2016-02-29,125400.08,2247.327564,125400.08,2247.327564,0.0,0.0,0.0,15.0,23.7,18.2,0.0,Y,N
2016-03-01,142242.595,5244.786619,142242.595,5244.786619,0.0,0.0,0.0,17.3,33.7,23.4,0.0,Y,N
2016-03-02,145182.98,2936.536045,145182.98,2936.536045,0.0,0.0,0.0,17.6,34.7,22.6,0.0,Y,N
2016-03-03,136226.12,2699.106292,136226.12,2699.106292,0.0,0.0,0.0,17.4,23.9,21.8,0.2,Y,N
2016-03-04,149376.57,2354.597418,149376.57,2354.597418,0.0,0.0,0.0,16.5,33.0,21.2,0.2,Y,N
2016-03-05,124692.315,2038.560765,124692.315,2038.560765,0.0,0.0,0.0,20.4,23.7,11.4,1.2,Y,N
2016-03-06,117707.95,2250.735686,117707.95,2250.735686,0.0,0.0,0.0,17.4,25.2,21.3,0.0,Y,N
2016-03-09,152599.125,3617.440037,152599.125,3617.440037,0.0,0.0,0.0,20.8,28.5,10.8,0.0,Y,N
2016-03-10,135635.705,2534.032225,135635.705,2534.032225,0.0,0.0,0.0,18.1,22.1,3.9,0.6,Y,N
2016-03-12,119690.755,2032.875625,119690.755,2032.875625,0.0,0.0,0.0,18.7,22.3,7.0,0.2,Y,N
2016-03-13,111329.62,1638.836825,111329.62,1638.836825,0.0,0.0,0.0,17.7,23.2,13.8,0.0,Y,N
2016-03-14,105388.57,1350.552602,105388.57,1350.552602,0.0,0.0,0.0,18.4,21.3,10.6,0.0,Y,Y
2016-03-15,123073.98,1550.223155,123073.98,1550.223155,0.0,0.0,0.0,15.1,26.8,20.7,0.0,Y,N
2016-03-16,135047.625,2960.61095,135047.625,2960.61095,0.0,0.0,0.0,15.3,31.4,18.9,0.0,Y,N
2016-03-17,143184.805,2695.780299,143184.805,2695.780299,0.0,0.0,0.0,18.3,32.5,19.6,0.0,Y,N
2016-03-20,100394.06,2569.625743,100394.06,2569.625743,0.0,0.0,0.0,10.1,23.3,19.0,0.2,Y,N
2016-03-21,117796.715,2705.881643,117796.715,2705.881643,0.0,0.0,0.0,11.2,23.5,19.7,0.0,Y,N
2016-03-22,124081.46,3097.858595,124081.46,3097.858595,0.0,0.0,0.0,11.4,24.3,21.1,0.0,Y,N
2016-03-23,126074.895,2410.961564,126074.895,2410.961564,0.0,0.0,0.0,13.7,28.8,12.7,0.0,Y,N
2016-03-24,125072.73,2307.073817,125072.73,2307.073817,0.0,0.0,0.0,16.3,21.2,10.4,0.0,N,N
2016-03-25,101740.89,1646.184468,101740.89,1646.184468,0.0,0.0,0.0,15.9,20.4,14.4,0.0,N,Y
2016-03-26,102726.745,1663.486425,102726.745,1663.486425,0.0,0.0,0.0,14.1,20.2,8.2,0.4,N,Y
2016-03-27,98324.645,1408.650588,98324.645,1408.650588,0.0,0.0,0.0,14.3,19.9,14.0,1.0,N,Y
2016-03-28,102746.6,1502.61906,102746.6,1502.61906,0.0,0.0,0.0,9.4,19.2,13.0,0.2,N,Y
2016-03-29,118281.13,1692.43472,118281.13,1692.43472,0.0,0.0,0.0,14.5,17.9,5.7,0.0,N,N
2016-03-30,122625.21,1583.035128,122625.21,1583.035128,0.0,0.0,0.0,15.5,18.7,8.5,0.0,N,N
2016-04-02,102832.72,739.1026924,102832.72,739.1026924,0.0,0.0,0.0,15.5,19.5,8.3,0.0,N,N
2016-04-03,102084.0,860.8438551,102084.0,860.8438551,0.0,0.0,0.0,11.3,18.8,15.4,0.0,N,N
2016-04-04,120445.735,2095.381935,120445.735,2095.381935,0.0,0.0,0.0,9.7,21.2,18.4,0.0,N,N
2016-04-08,124266.885,4104.739951,124266.885,4104.739951,0.0,0.0,0.0,11.9,20.0,9.6,0.0,N,N
2016-04-09,109044.9,3983.889203,109044.9,3983.889203,0.0,0.0,0.0,10.4,22.3,13.0,0.0,N,N
2016-04-10,99845.345,1913.016127,99845.345,1913.016127,0.0,0.0,0.0,13.6,23.5,9.6,0.0,N,N
2016-04-11,118614.005,3393.835644,118614.005,3393.835644,0.0,0.0,0.0,14.5,20.1,14.1,0.0,N,N
2016-04-12,123808.76,3429.679174,123808.76,3429.679174,0.0,0.0,0.0,14.0,18.7,13.5,0.2,Y,N
2016-04-13,124686.63,4205.640857,124686.63,4205.640857,0.0,0.0,0.0,11.3,20.0,12.6,0.2,Y,N
2016-04-14,126519.065,5061.636028,126519.065,5061.636028,0.0,0.0,0.0,11.6,27.0,12.7,0.0,Y,N
2016-04-15,124721.485,4451.171177,124721.485,4451.171177,0.0,0.0,0.0,13.4,27.0,15.9,0.0,Y,N
2016-04-16,108525.965,2806.782918,108525.965,2806.782918,0.0,0.0,0.0,14.0,20.3,8.3,0.0,Y,N
2016-04-17,100526.305,2131.380765,100526.305,2131.380765,0.0,0.0,0.0,13.1,19.8,14.7,0.0,Y,N
2016-04-18,123441.82,3356.93789,123441.82,3356.93789,0.0,0.0,0.0,9.8,25.0,15.0,0.0,Y,N
2016-04-19,126846.445,2972.492817,126846.445,2972.492817,0.0,0.0,0.0,13.6,27.4,14.5,0.0,Y,N
2016-04-20,125204.785,2181.722985,125204.785,2181.722985,0.0,0.0,0.0,15.3,28.0,14.0,0.0,Y,N
2016-04-21,125514.14,3036.183324,125514.14,3036.183324,0.0,0.0,0.0,17.1,24.2,5.6,0.4,Y,N
2016-04-23,108773.745,2000.929642,108773.745,2000.929642,0.0,0.0,0.0,12.3,18.6,8.5,0.0,Y,N
2016-04-24,105642.28,1671.164376,105642.28,1671.164376,0.0,0.0,0.0,9.1,20.0,14.8,0.0,Y,N
2016-04-26,117437.665,3074.091533,117437.665,3074.091533,0.0,0.0,0.0,11.3,25.6,14.6,0.0,Y,N
2016-04-28,126847.02,3299.900392,126847.02,3299.900392,0.0,0.0,0.0,19.8,24.9,5.3,0.0,Y,N
2016-05-02,116969.63,2034.373752,116969.63,2034.373752,0.0,0.0,0.0,9.0,18.4,12.3,0.4,Y,N
2016-05-04,124525.185,2601.151806,124525.185,2601.151806,0.0,0.0,0.0,9.8,18.2,11.8,0.2,Y,N
2016-05-06,120421.32,3503.350072,120421.32,3503.350072,0.0,0.0,0.0,15.9,24.7,13.2,0.0,Y,N
2016-05-07,106052.64,2539.774013,106052.64,2539.774013,0.0,0.0,0.0,11.4,25.7,12.6,0.0,Y,N
2016-05-09,119781.135,5491.340905,119781.135,5491.340905,0.0,0.0,0.0,15.4,22.2,6.7,0.8,Y,N
2016-05-11,123616.28,3260.023054,123616.28,3260.023054,0.0,0.0,0.0,12.2,17.4,6.3,0.2,Y,N
2016-05-12,120693.53,2930.273395,120693.53,2930.273395,0.0,0.0,0.0,14.1,21.4,6.1,0.2,Y,N
2016-05-13,118800.07,2852.351594,118800.07,2852.351594,0.0,0.0,0.0,15.9,21.6,9.9,0.0,Y,N
2016-05-14,101945.995,1540.344459,101945.995,1540.344459,0.0,0.0,0.0,14.5,21.7,12.6,0.0,Y,N
2016-05-15,99697.62,2019.559191,99697.62,2019.559191,0.0,0.0,0.0,15.0,22.0,6.7,0.0,Y,N
2016-05-16,121182.695,2283.206089,121182.695,2283.206089,0.0,0.0,0.0,7.7,19.6,8.9,0.0,Y,N
2016-05-17,124209.405,3722.116297,124209.405,3722.116297,0.0,0.0,0.0,11.4,17.1,5.4,0.2,Y,N
2016-05-18,124352.215,3844.973442,124352.215,3844.973442,0.0,0.0,0.0,13.0,19.3,7.2,0.0,Y,N
2016-05-20,127705.84,4346.483076,127705.84,4346.483076,0.0,0.0,0.0,11.6,17.4,8.3,1.8,Y,N
2016-05-21,112336.78,2491.744934,112336.78,2491.744934,0.0,0.0,0.0,8.1,18.5,8.9,0.0,Y,N
2016-05-22,101618.98,1317.773779,101618.98,1317.773779,0.0,0.0,0.0,9.2,22.2,8.5,0.0,Y,N
2016-05-24,131916.405,2462.798254,131916.405,2462.798254,0.0,0.0,0.0,10.7,15.8,7.3,1.8,Y,N
2016-05-28,119938.795,4466.002631,119938.795,4466.002631,0.0,0.0,0.0,5.7,13.2,6.2,0.6,Y,N
2016-05-30,134983.955,6306.791171,134983.955,6306.791171,0.0,0.0,0.0,7.2,15.4,9.5,0.0,Y,N
2016-05-31,140402.15,8522.633443,140402.15,8522.633443,0.0,0.0,0.0,3.6,17.4,9.5,0.0,Y,N
2016-06-01,141195.03,9197.409794,141195.03,9197.409794,0.0,0.0,0.0,4.8,17.0,8.2,0.0,Y,N
2016-06-03,137717.255,9578.80169,137717.255,9578.80169,0.0,0.0,0.0,6.8,14.1,8.5,0.0,Y,N
2016-06-06,134829.755,5852.562493,134829.755,5852.562493,0.0,0.0,0.0,8.9,14.5,7.1,1.4,Y,N
2016-06-07,135306.005,4811.16967,135306.005,4811.16967,0.0,0.0,0.0,10.5,15.3,4.7,0.0,Y,N
2016-06-08,137305.355,4973.964011,137305.355,4973.964011,0.0,0.0,0.0,9.7,14.7,4.7,1.2,Y,N
2016-06-09,132859.305,2736.516802,132859.305,2736.516802,0.0,0.0,0.0,10.8,17.5,6.0,1.4,Y,N
2016-06-10,132209.515,2583.283259,132209.515,2583.283259,0.0,0.0,0.0,10.4,15.8,6.6,0.0,Y,N
2016-06-12,122771.53,4205.916737,122771.53,4205.916737,0.0,0.0,0.0,5.0,13.8,7.3,0.6,Y,N
2016-06-13,122106.95,5178.178274,122106.95,5178.178274,0.0,0.0,0.0,3.8,13.4,9.0,0.0,Y,Y
2016-06-14,138466.56,4948.333102,138466.56,4948.333102,0.0,0.0,0.0,8.6,15.6,8.3,0.0,Y,N
2016-06-15,140904.59,5033.912911,140904.59,5033.912911,0.0,0.0,0.0,6.0,17.9,9.2,0.0,Y,N
2016-06-16,140741.165,4898.440744,140741.165,4898.440744,0.0,0.0,0.0,7.8,14.3,5.1,0.0,Y,N
2016-06-19,119662.165,4324.091242,119662.165,4324.091242,0.0,0.0,0.0,7.3,13.5,7.2,0.4,Y,N
2016-06-22,133813.285,3200.604831,133813.285,3200.604831,0.0,0.0,0.0,11.2,15.4,6.6,0.0,Y,N
2016-06-23,136740.005,4266.034851,136740.005,4266.034851,0.0,0.0,0.0,10.4,14.8,7.2,0.6,Y,N
2016-06-25,131730.835,5434.104271,131730.835,5434.104271,0.0,0.0,0.0,5.6,12.7,8.8,2.0,N,N
2016-06-26,126455.935,6560.426751,126455.935,6560.426751,0.0,0.0,0.0,3.0,11.1,7.7,0.2,N,N
2016-06-27,148639.995,6936.569714,148639.995,6936.569714,0.0,0.0,0.0,4.8,10.6,4.7,0.2,N,N
2016-06-28,142146.31,6006.972858,142146.31,6006.972858,0.0,0.0,0.0,5.0,17.0,7.8,0.2,N,N
2016-06-29,136071.965,4364.421991,136071.965,4364.421991,0.0,0.0,0.0,8.9,15.8,8.9,0.2,N,N
2016-06-30,141078.46,6270.471767,141078.46,6270.471767,0.0,0.0,0.0,10.3,11.7,5.6,0.0,N,N
2016-07-02,118683.565,4927.16685,118683.565,4927.16685,0.0,0.0,0.0,9.9,16.5,6.7,0.2,N,N
2016-07-03,112556.405,3736.483447,112556.405,3736.483447,0.0,0.0,0.0,10.9,16.7,7.8,0.0,N,N
2016-07-04,135712.245,6761.736157,135712.245,6761.736157,0.0,0.0,0.0,10.4,12.7,3.6,0.0,N,N
2016-07-05,142401.795,8017.31358,142401.795,8017.31358,0.0,0.0,0.0,8.2,12.8,1.8,0.6,N,N
2016-07-08,136690.05,6255.563736,136690.05,6255.563736,0.0,0.0,0.0,9.7,15.3,7.4,0.8,N,N
2016-07-09,122369.535,5749.23094,122369.535,5749.23094,0.0,0.0,0.0,5.3,15.2,9.5,0.2,N,N
2016-07-10,119218.23,1970.028056,119218.23,1970.028056,0.0,0.0,0.0,6.5,14.2,3.6,0.0,N,N
2016-07-13,145728.26,3590.388139,145728.26,3590.388139,0.0,0.0,0.0,4.5,12.0,9.0,0.4,Y,N
2016-07-14,144103.705,4146.117644,144103.705,4146.117644,0.0,0.0,0.0,6.6,14.0,7.8,1.0,Y,N
2016-07-15,141166.85,4330.778998,141166.85,4330.778998,0.0,0.0,0.0,8.8,14.1,7.2,0.0,Y,N
2016-07-16,120659.15,4014.13499,120659.15,4014.13499,0.0,0.0,0.0,7.8,13.7,10.2,0.0,Y,N
2016-07-17,113418.125,2657.504437,113418.125,2657.504437,0.0,0.0,0.0,3.1,16.1,10.3,0.0,Y,N
2016-07-18,127367.015,2390.771024,127367.015,2390.771024,0.0,0.0,0.0,9.6,17.7,8.8,0.0,Y,N
2016-07-19,137028.05,2693.74793,137028.05,2693.74793,0.0,0.0,0.0,12.6,16.0,5.7,0.0,Y,N
2016-07-20,136850.14,2850.499634,136850.14,2850.499634,0.0,0.0,0.0,9.8,16.1,9.2,1.8,Y,N
2016-07-21,136127.125,2447.148244,136127.125,2447.148244,0.0,0.0,0.0,6.9,18.1,7.4,1.8,Y,N
2016-07-24,120126.905,2844.805155,120126.905,2844.805155,0.0,0.0,0.0,4.7,11.4,10.3,0.8,Y,N
2016-07-25,138134.635,2068.780765,138134.635,2068.780765,0.0,0.0,0.0,6.3,14.3,7.5,0.0,Y,N
2016-07-27,143209.755,1982.569798,143209.755,1982.569798,0.0,0.0,0.0,7.5,12.9,6.9,0.4,Y,N
